node,CLUSTER,s_eq,eigenvector_centrality,conexiones_anomalas,indice_frontera,d_anom,p_anom,degree_total
Luz Álvarez,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Oscar Arteaga,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Pablo Riveros,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Joseph Nye,0,1.0,0.0,0.0,0.0,0,0.0,2
Miguel Navarro,0,1.0,0.0,0.0,0.0,0,0.0,4
Tocqueville,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Moisés Naim,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Partido Liberal,1,1.0,0.0010319897882635908,0.0,0.0,0,0.0,5
Guillermo Calderón,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Jaime Campos,1,1.0,-0.0016502015415552464,0.0,0.0,0,0.0,3
Alberto Curamil,1,1.0,0.0026697695947656905,0.0,0.0,0,0.0,5
Mauricio Duce,0,1.0,0.0,0.0,0.0,0,0.0,2
Dai-Liv Fuentes Araya,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
Chilean Senate,0,0.3333333333333333,0.0,2.0,0.3662040962227032,0,0.0,6
Robert Michels,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Juzgado de Policía Local,1,1.0,-8.63735904257635e-20,0.0,0.0,0,0.0,2
Sofia Cid,-1,1.0,-0.019518969452706366,0.0,0.0,0,0.0,1
4Life Seguros de Vida S.A.,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ruth Israel López,1,1.0,-8.683650005660041e-19,0.0,0.0,0,0.0,2
María Angélica Barría Meza,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Nelson Pozo Silva,0,1.0,0.0,0.0,0.0,0,0.0,3
"Consejo Nacional de Ciencia, Tecnología, Conocimiento e Innovación",0,1.0,0.0,0.0,0.0,0,0.0,2
Ministro Valenzuela,1,1.0,0.00031760104218156264,0.0,0.0,0,0.0,3
Hernán Bocaz,0,-1.0,0.0,0.0,0.0,0,0.0,1
Cecilia Morel,0,1.0,0.0,0.0,0.0,0,0.0,3
Moreno,0,1.0,0.0,0.0,0.0,0,0.0,3
Ramón López,1,1.0,-0.0012707884249180143,0.0,0.0,0,0.0,1
Marcos Galperin,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Oswaldo Jiménez López,0,0.0,0.0,3.0,0.6931471805599453,0,0.0,6
Martín de Solís,1,1.0,0.0018681059761305751,0.0,0.0,0,0.0,1
Sam Leiva,1,1.0,7.395364907862149e-05,0.0,0.0,0,0.0,2
Marcelo Mena,0,1.0,0.0,0.0,0.0,0,0.0,2
Nayadeth Ahumada,0,1.0,0.0,0.0,0.0,0,0.0,1
Constanza Romero,0,1.0,0.0,0.0,0.0,0,0.0,3
Gonzalo Velásquez,1,1.0,5.2742476300017884e-05,0.0,0.0,0,0.0,2
Javiera Zúñiga,0,1.0,0.0,0.0,0.0,0,0.0,4
Bárbara Lagos,1,1.0,0.0008445843076934962,0.0,0.0,0,0.0,1
Sandra Olivares,0,1.0,0.0,0.0,0.0,0,0.0,2
Inés Guerrero,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ana Becerra,0,1.0,0.0,0.0,0.0,0,0.0,2
Caroline Sireau,0,1.0,0.0,0.0,0.0,0,0.0,1
Tomás Covacich,0,1.0,0.0,0.0,0.0,0,0.0,1
Antonia Duque,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Luciana Polanco,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Alejandra Araya,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Leyla Troncoso,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Union Democrática Independiente,0,1.0,0.0,0.0,0.0,0,0.0,3
María Fernanda Glaser,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Hillary Hiner,1,1.0,0.0014305820825759202,0.0,0.0,0,0.0,3
María Claudia Ormazabal Abusleme,1,1.0,0.000844584307693494,0.0,0.0,0,0.0,1
media communication groups,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
public opinion polls,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
social networks,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
supporters of constitutional approval,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Colectivo Kontrabando,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Dasic Fernández,1,0.0,-0.018767107634719466,1.0,0.34657359027997264,0,0.0,2
Marco Velardo,1,1.0,-0.019518969452706352,0.0,0.0,0,0.0,1
Patricio Parodi,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Julio Ponce,0,1.0,0.0,0.0,0.0,0,0.0,5
Mark Spitznagel,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Miguel Silva,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Leftist Elitist Factions,0,1.0,0.0,0.0,0.0,0,0.0,2
Youth of the Party for Democracy,0,1.0,0.0,0.0,0.0,0,0.0,1
Zainab,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Shaima Sheriff,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Eleni Polymenopoulou,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Qatar Government,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Serrat,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Pedro De Vivar y Azúa,0,1.0,0.0,0.0,0.0,0,0.0,1
José Antonio Errázuriz,0,1.0,0.0,0.0,0.0,0,0.0,2
Jaime Gazmuri,0,1.0,0.0,0.0,0.0,0,0.0,3
Ricardo Blanco Herrera,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Adelita Ravanales Arriagada,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Luis Patricio Crespo Ureta,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Jaime Ibacahe,1,1.0,-7.553900763755519e-19,0.0,0.0,0,0.0,1
Gaspar Rivas Sánchez,0,1.0,0.0,0.0,0.0,0,0.0,4
Luis Acevedo Espínola,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Sutil,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mujeres campesinas e indígenas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
BCNPasteUp,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Paloma Rodríguez,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Catherine Gund,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Francisco Contreras,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Christian Ortega,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Xiomara Castro,1,1.0,-0.0007153254030189082,0.0,0.0,0,0.0,4
Miguel Fonseca,1,1.0,2.3119484485457194e-19,0.0,0.0,0,0.0,1
Luciano Rendón,1,1.0,0.00020167476750510764,0.0,0.0,0,0.0,2
Damarys Águila,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Betsabé Carrasco,0,1.0,0.0,0.0,0.0,0,0.0,2
Nueva Zelanda,1,1.0,3.7546795840265074e-20,0.0,0.0,0,0.0,1
Bernardo Fontainte,0,1.0,0.0,0.0,0.0,0,0.0,2
Jorge Núñez,0,1.0,0.0,0.0,0.0,0,0.0,2
Ricardo González Ayarza,1,1.0,-0.019518969452706352,0.0,0.0,0,0.0,1
Mirza Molina,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
José Manuel Peralta,0,1.0,0.0,0.0,0.0,0,0.0,3
José Maripani Maripani,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Organizations of organized crime,1,1.0,-0.0001450624749669412,0.0,0.0,0,0.0,2
Radicalized Mapuche entities,1,1.0,-0.00014921499475434232,0.0,0.0,0,0.0,1
Extreme right-wing politicians,1,1.0,-0.00014506247496694072,0.0,0.0,0,0.0,2
Óscar Gatica,1,1.0,-0.019518969452706366,0.0,0.0,0,0.0,1
Parlamentarios Partido de la Gente,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
John Travolta,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
David Spergel,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Peter Jager,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Relator sobre Libertad de Expresión de la Comisión Interamericana de Derechos Humanos,0,-1.0,0.0,0.0,0.0,0,0.0,1
Marcelo Ferrari,1,1.0,7.406023179994456e-05,0.0,0.0,0,0.0,1
Humberto Aguilar Coronado,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Lilia Aguilar,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ignacio Mier,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Adán Augusto López,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
López Obrador,0,1.0,0.0,0.0,0.0,0,0.0,2
Cristian Silva,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Federación Nacional de Manipuladoras,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Consorcio Merkén,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Platón,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
John Locke,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Francisco Collado,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Benjamin Constant,0,1.0,0.0,0.0,0.0,0,0.0,3
Leonel Huerta,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Leonel Sepúlveda,-1,0.0,0.0005615408104307102,1.0,0.34657359027997264,1,1.0,2
Gemines,1,0.5,-0.0003261403377524464,1.0,0.17328679513998632,0,0.0,4
Carmen Frei Montalva,-1,-1.0,-1.4597766639791729e-18,0.0,0.0,0,0.0,1
María del Pilar Peña D'Ardaillon,1,1.0,-0.01951896945270636,0.0,0.0,0,0.0,1
Andrés Jouannet Valderrama,1,1.0,-0.01951896945270636,0.0,0.0,0,0.0,2
Funcionario policial,0,1.0,0.0,0.0,0.0,0,0.0,5
Jacques Maritain,1,1.0,0.0007168225754712786,0.0,0.0,0,0.0,1
Emilio Moya Díaz,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ronald Kliebs,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Aguirre Cerda,1,1.0,1.0443732386453745e-18,0.0,0.0,0,0.0,1
Alida Balseiro,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
ALADI Member Countries,1,1.0,-2.7883428924780175e-19,0.0,0.0,0,0.0,1
Agricultural and Agroindustrial Guilds,0,1.0,0.0,0.0,0.0,0,0.0,2
Patricio Manns,1,1.0,0.001436532015384057,0.0,0.0,0,0.0,2
Bautista Van Schouwen,1,1.0,0.000865567886161545,0.0,0.0,0,0.0,1
Pelao Vade,-1,0.0,0.0008655678861615439,1.0,0.34657359027997264,1,1.0,2
Familiares de Detenidos Desaparecidos y Ejecutados Políticos de la Región del Maule,-1,-1.0,0.0006550948787740925,0.0,0.0,0,0.0,1
Alexander Lukaschenko,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Comando de los Movimientos Sociales por el Apruebo,0,0.0,0.0,3.0,0.6931471805599453,0,0.0,6
Corte Suprema de Chile,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Andex Minerals,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Fundación Aka Pacha,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Leyla Noriega,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Juan Soto Varga,0,1.0,0.0,0.0,0.0,0,0.0,1
Jonathan Bass,0,0.0,0.0,3.0,0.6931471805599453,0,0.0,6
Government of Mexico City,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Peter Siger,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Justicia Justa,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Miguel Toledo,1,1.0,-0.019518969452706356,0.0,0.0,0,0.0,1
Junta Nacional de la DC,1,0.0,0.0008067574265034412,1.5,0.45814536593707755,0,0.0,3
Maxim Grigoriev,0,-1.0,0.0,0.0,0.0,0,0.0,1
NATO,0,-1.0,0.0,0.0,0.0,0,0.0,2
Karen González,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Patricia Loredo,-1,-0.3333333333333333,0.0006057733643003166,1.0,0.23104906018664842,1,1.0,3
Mathei,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
José Carrasco,1,1.0,0.000842534720081082,0.0,0.0,0,0.0,1
Jim Justice,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Carolina Manqueo,0,1.0,0.0,0.0,0.0,0,0.0,2
Colegio Médico de Chile,0,1.0,0.0,0.0,0.0,0,0.0,1
Comisión de Protección de Derechos de Personas con Enfermedades Mentales,0,1.0,0.0,0.0,0.0,0,0.0,1
Guillermo Bastías,0,-1.0,0.0,0.0,0.0,0,0.0,7
Minority groups opposing abortion,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Minority groups opposing pluri-nationality,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Minority groups opposing parity,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Hoffmann,0,-1.0,0.0,0.0,0.0,0,0.0,1
Héctor Cossio,1,1.0,-0.0025956922308748107,0.0,0.0,0,0.0,7
Paulina Soto Labbe,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Viviana García,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Carolina Tocornal,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Miguel Bernal,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Consejo Chileno de Prospectiva y Estrategia,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Senate of Chile,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
The Millennium Project,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Apruebo voters,1,1.0,0.01921220759337255,0.0,0.0,0,0.0,2
Chile society,0,1.0,0.0,0.0,0.0,0,0.0,2
Pablo Gómez,-1,-1.0,-0.0005622221164855357,0.0,0.0,0,0.0,2
Carmen Segura,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Diego Ancalao,1,0.0,-0.019801505223462208,2.0,0.5493061443340549,0,0.0,4
Daddy Yankee,-1,-1.0,-1.9743266917542665e-05,0.0,0.0,0,0.0,2
Leader of the Communist Party,1,1.0,-0.0001492149947543425,0.0,0.0,0,0.0,1
Proyecto CRISOL,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Donald J. Trump,1,1.0,-0.0006948486884782119,0.0,0.0,0,0.0,2
Mitch McConnell,0,0.3333333333333333,0.0,1.0,0.23104906018664842,0,0.0,3
Raphael Warnock,1,1.0,0.0006948486884782105,0.0,0.0,0,0.0,2
Lorena Meneses Quiroz,0,1.0,0.0,0.0,0.0,0,0.0,2
Alejandro Morales,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Pedro Infante,0,-1.0,0.0,0.0,0.0,0,0.0,2
Lina Meruane,0,-1.0,0.0,0.0,0.0,0,0.0,3
Francisco Sánchez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mario Delgado Carrillo,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Layda Sansores,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Francisco Muñoz Carrasco,-1,-1.0,0.000893613702387931,0.0,0.0,0,0.0,4
Francisco Rivera,0,-1.0,0.0,0.0,0.0,0,0.0,2
Notero of Tu Día,1,1.0,-1.1992849743364695e-18,0.0,0.0,0,0.0,2
Consejo Electoral Nacional cubano,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Conferencia Episcopal de Cuba,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Teresa Matus,0,-1.0,0.0,0.0,0.0,0,0.0,4
Miguel O'Ryan,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Álvaro González,1,1.0,0.02009418010250548,0.0,0.0,0,0.0,3
Pamela Fernández,1,1.0,0.020094180102505486,0.0,0.0,0,0.0,2
Felipe Zepeda,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Daniel Quinteros Rojas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Jorge Julio Robles,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Bacillus spp.,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Bacillus nativa,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
BacNorte,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
José M. Infante,0,1.0,0.0,0.0,0.0,0,0.0,1
Pedro León Gallo,1,1.0,0.019518969452706366,0.0,0.0,0,0.0,2
Alejandro Lagos,0,-1.0,0.0,0.0,0.0,0,0.0,1
Eric Parrado,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Marcelo Quintrileo,0,1.0,0.0,0.0,0.0,0,0.0,2
Eurasia Group,1,1.0,-0.01951896945270635,0.0,0.0,0,0.0,1
Francisca Solar,1,1.0,0.0007072372212730967,0.0,0.0,0,0.0,2
Servicio Nacional de Migraciones,0,1.0,0.0,0.0,0.0,0,0.0,5
Aguirre and Greene,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Red de economías territoriales,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
cooperativa Rimü,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Al Sisi,1,1.0,-9.404922539476803e-19,0.0,0.0,0,0.0,3
Arauco,0,1.0,0.0,0.0,0.0,0,0.0,2
Familia Ossandón,0,-1.0,0.0,0.0,0.0,0,0.0,1
Grupo accionista de Falabella,0,-1.0,0.0,0.0,0.0,0,0.0,1
Patricio Crespo,0,-1.0,0.0,0.0,0.0,0,0.0,1
Ítalo Zunino,0,-1.0,0.0,0.0,0.0,0,0.0,1
Marco Torres,1,1.0,0.0004207292238912804,0.0,0.0,0,0.0,1
Washington,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Chile Transparente,-1,-1.0,0.00041434646675324885,0.0,0.0,0,0.0,1
Kirsten Francescone,0,1.0,0.0,0.0,0.0,0,0.0,4
Sindicato Plurinacional de Trabajadores y Trabajadoras,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Comité de Ética,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Tom Dillehay,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Leonor Adán,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ítalo Borlando,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Edward Rojas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Cecilia Lemp Urzúa,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Victor Salas,-1,0.0,0.019574125756241248,1.0,0.34657359027997264,1,1.0,2
Natalia Caniguan,1,0.5,-0.019173425025885697,1.25,0.2027325540540822,0,0.0,5
Gonzalo Prieto Navarrete,0,1.0,0.0,0.0,0.0,0,0.0,6
Rubén Quezada Gaete,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Jonathan Cárcamo,0,1.0,0.0,0.0,0.0,0,0.0,3
Adriana Castro,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Oscar Mierzejewsky,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Democratic Christian Senators,1,1.0,0.019518969452706366,0.0,0.0,0,0.0,1
Paul Staments,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
right-wing sector of Chile Vamos,-1,-1.0,5.309186917359685e-05,0.0,0.0,0,0.0,1
right-wing sector,-1,-0.2,-0.001854690245261527,2.0,0.43944491546724396,0,0.0,5
citizen sectors who protested in October 2018,-1,0.0,-0.00036763735471768283,1.0,0.34657359027997264,0,0.0,2
Jorge Volpi,1,1.0,-0.019518969452706363,0.0,0.0,0,0.0,1
Jazmín,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Bella,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Camila Jorquiera Monardez,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Tomás Jarpa Concha,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
María de los Ángeles Covarrubias,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Manahi Pakarati Novoa,1,1.0,0.00027086619188303467,0.0,0.0,0,0.0,2
René Schneider,0,1.0,0.0,0.0,0.0,0,0.0,4
Young Army Officers,0,1.0,0.0,0.0,0.0,0,0.0,2
Francisco Montoya,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Luis Arce Catacora,1,1.0,-9.339374215946463e-19,0.0,0.0,0,0.0,1
Corpesca SA,0,-1.0,0.0,0.0,0.0,0,0.0,4
Marta Isasi,0,-0.3333333333333333,0.0,2.666666666666667,0.43309432804342035,0,0.0,8
Raúl Fernando Lobos Torres,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Bryan Núñez,1,0.3333333333333333,-0.01970342378455506,1.3333333333333335,0.28243262012906795,1,1.0,4
Yerko Ljubetic,1,0.0,0.0006502729183476199,1.0,0.34657359027997264,0,0.0,2
Karen Farías,-1,-1.0,-0.0008479084874210116,0.0,0.0,0,0.0,1
left-wing political forces,0,1.0,0.0,0.0,0.0,0,0.0,3
progressives,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
the people,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Manuel Monsale,1,1.0,0.0011412910839208419,0.0,0.0,0,0.0,1
Mauricio Soria Macchiavello,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
José Miguel Carvajal,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Pablo Bussenius,1,1.0,0.019518969452706356,0.0,0.0,0,0.0,12
Presidents of Chile Vamos parties,1,1.0,0.0013783432473725833,0.0,0.0,0,0.0,2
Michel Serri,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Inversor de Pensiones Público y Autónomo,-1,0.0,4.8085428635117944e-05,1.5,0.45814536593707755,1,1.0,3
Young generation representatives,0,-1.0,0.0,0.0,0.0,0,0.0,1
Entrepreneurs,0,-1.0,0.0,0.0,0.0,0,0.0,1
The author,-1,-1.0,-3.4970295308755508e-06,0.0,0.0,0,0.0,2
Federico Joannon,1,0.5,0.00011480293905910991,1.25,0.2027325540540822,1,1.0,5
Right-wing leaders,-1,0.0,-0.0006774164941692291,1.0,0.34657359027997264,0,0.0,2
Center-left politicians,1,1.0,-0.0006774164941692291,0.0,0.0,0,0.0,1
Left-wing sector,1,1.0,-0.0006774164941692295,0.0,0.0,0,0.0,1
Mary Daly,-1,-1.0,9.732149289161607e-19,0.0,0.0,0,0.0,3
Sergio Olarte,0,-1.0,0.0,0.0,0.0,0,0.0,2
Unidad de Estudios Aplicados de la Escuela de Antropología UC,0,1.0,0.0,0.0,0.0,0,0.0,2
Sergio Melnick,-1,0.0,-0.001223844386271089,1.0,0.34657359027997264,1,1.0,2
Gabriel García Márquez,0,-1.0,0.0,0.0,0.0,0,0.0,2
Arturo Navarro,-1,0.0,0.0007524784233629745,1.5,0.45814536593707755,1,1.0,3
John Howard Balaresque,0,-1.0,0.0,0.0,0.0,0,0.0,1
Miguel Littín,-1,-1.0,0.0007518618179868957,0.0,0.0,0,0.0,2
Santiago Arcos,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Francisco Bilbao,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Jacinto Chacón,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
José Victorino Lastarria,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Esther Pineda,0,1.0,0.0,0.0,0.0,0,0.0,2
Paul Cabanis,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Erly Valdés,0,1.0,0.0,0.0,0.0,0,0.0,4
José Vasconcelos,1,1.0,0.0006062244098685028,0.0,0.0,0,0.0,2
Doris Dana,1,1.0,0.0006062244098685025,0.0,0.0,0,0.0,1
Gabriela Mistral,1,1.0,0.02117760246387435,0.0,0.0,0,0.0,13
Amnistía Internacional Chile,1,1.0,2.993552598400361e-05,0.0,0.0,0,0.0,1
Sandra Marín Cheuquelaf,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
María Inés Sepúlveda,0,1.0,0.0,0.0,0.0,0,0.0,4
Daniela Arrese,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Javier Vergara,0,1.0,0.0,0.0,0.0,0,0.0,4
Pablo Gutiérrez,0,1.0,0.0,0.0,0.0,0,0.0,3
Gran empresariado rentista,1,1.0,-0.0007901001083622044,0.0,0.0,0,0.0,1
Presidente de Fedegán,1,1.0,-0.00019108283168587183,0.0,0.0,0,0.0,1
Silvana del Valle,0,1.0,0.0,0.0,0.0,0,0.0,2
Bárbara Miel Lagos,0,1.0,0.0,0.0,0.0,0,0.0,2
Gaston Saavedra,1,1.0,0.019518969452706356,0.0,0.0,0,0.0,1
Carlos Vicuña Fuentes,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Omar Villanueva Olmedo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Francisca Perales,1,1.0,0.02119259715524926,0.0,0.0,0,0.0,5
Maurizio Bezzeccheri,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mauricio Larraín,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Derecha política chilena,0,1.0,0.0,0.0,0.0,0,0.0,2
Marcela Perticará,1,1.0,-5.825556999846884e-19,0.0,0.0,0,0.0,2
Magdalena Sepúlveda,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Alfonso Vergara,0,1.0,0.0,0.0,0.0,0,0.0,1
jóvenes,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Michel Bachelet,0,-1.0,0.0,0.0,0.0,0,0.0,2
Marcelo Soto,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ricardo Blanco,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Derrick Bell,-1,-1.0,0.0007969803749680208,0.0,0.0,0,0.0,1
Kimberlé Crenshaw,-1,0.0,0.0002637250763856121,1.0,0.34657359027997264,1,1.0,2
Richard Delgado,-1,-1.0,0.0007969803749680217,0.0,0.0,0,0.0,1
Black Lives Matters,-1,-1.0,0.0007969803749680204,0.0,0.0,0,0.0,1
Pepe Mujica,1,1.0,-0.019518969452706352,0.0,0.0,0,0.0,1
Manuel Rodríguez,1,1.0,0.02096045784491881,0.0,0.0,0,0.0,4
Proyecto de Nueva Constitución,0,1.0,0.0,0.0,0.0,0,0.0,3
José Ruiz Rodríguez,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Erika Guevara,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Centro and Izquierda politicians,-1,-1.0,0.0005357895906927014,0.0,0.0,0,0.0,1
Vallejos,-1,-0.3333333333333333,-0.001530717182198899,1.0,0.23104906018664842,0,0.0,3
Monserrat Arre,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Sebastián Sampieri,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Angela Davis,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Yuderkis Espinoza,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Cristián Pérez,1,1.0,-0.000896274179543937,0.0,0.0,0,0.0,2
La Selección Chilena,0,-1.0,0.0,0.0,0.0,0,0.0,3
Josefina de la Fuente,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
